Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Profit Ratio,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Type,Product,Profit,Sales,State,Total Expenses,Type
708,60,110,80,170,81,59.24%,3/1/2013 12:00:00 AM,441,117,Major Market,Central,22,1,Tea,Darjeeling,$125,211,Illinois,33,Regular
815,60,90,40,150,72,41.15%,3/1/2013 12:00:00 AM,541,108,Major Market,Central,23,1,Tea,Earl Grey,$79,192,Illinois,55,Regular
217,280,380,260,660,243,51.82%,3/1/2013 12:00:00 AM,1260,324,Major Market,Central,80,1,Espresso,Caffe Mocha,$313,604,Illinois,113,Regular
630,270,290,200,560,239,43.22%,3/1/2013 12:00:00 AM,1417,239,Major Market,Central,66,1,Espresso,Decaf Espresso,$220,509,Illinois,91,Decaf
773,160,220,140,380,154,45.27%,3/1/2013 12:00:00 AM,829,213,Major Market,Central,50,1,Coffee,Colombian,$177,391,Illinois,94,Regular
815,110,170,120,280,109,52.98%,3/1/2013 12:00:00 AM,585,158,Major Market,Central,34,1,Coffee,Decaf Irish Cream,$151,285,Illinois,56,Decaf
563,200,290,210,490,243,52.15%,3/1/2013 12:00:00 AM,1260,324,Small Market,Central,80,1,Herbal Tea,Chamomile,$315,604,Iowa,112,Decaf
641,90,140,110,230,109,52.98%,3/1/2013 12:00:00 AM,585,158,Small Market,Central,34,1,Herbal Tea,Lemon,$151,285,Iowa,56,Decaf
712,200,220,140,420,239,43.22%,3/1/2013 12:00:00 AM,1417,239,Small Market,Central,66,1,Tea,Darjeeling,$220,509,Iowa,91,Regular
563,210,270,160,480,245,44.67%,3/1/2013 12:00:00 AM,1369,301,Small Market,Central,93,1,Tea,Earl Grey,$260,582,Iowa,126,Regular
515,10,30,20,40,16,29.55%,3/1/2013 12:00:00 AM,772,25,Small Market,Central,4,1,Espresso,Caffe Mocha,$13,44,Iowa,16,Regular
712,0,50,40,50,0,102.17%,3/1/2013 12:00:00 AM,731,43,Small Market,Central,0,1,Espresso,Decaf Espresso,$47,46,Iowa,11,Decaf
712,10,30,20,40,18,31.25%,3/1/2013 12:00:00 AM,816,27,Small Market,Central,5,1,Coffee,Amaretto,$15,48,Iowa,17,Regular
515,20,40,20,60,28,13.43%,3/1/2013 12:00:00 AM,958,35,Small Market,Central,8,1,Coffee,Colombian,$9,67,Iowa,29,Regular
319,20,30,20,50,23,31.03%,3/1/2013 12:00:00 AM,617,31,Small Market,Central,7,1,Coffee,Decaf Irish Cream,$18,58,Iowa,19,Decaf
417,30,60,10,90,44,-7.89%,3/1/2013 12:00:00 AM,251,63,Small Market,Central,40,1,Herbal Tea,Chamomile,($9),114,Missouri,69,Decaf
816,70,20,-10,90,88,-41.59%,3/1/2013 12:00:00 AM,715,18,Small Market,Central,27,1,Herbal Tea,Lemon,($47),113,Missouri,50,Decaf
314,30,40,10,70,36,17.58%,3/1/2013 12:00:00 AM,187,49,Small Market,Central,11,1,Tea,Darjeeling,$16,91,Missouri,38,Regular
660,20,40,0,60,33,-5.00%,3/1/2013 12:00:00 AM,162,42,Small Market,Central,12,1,Tea,Earl Grey,($4),80,Missouri,45,Regular
636,20,40,0,60,33,-7.50%,3/1/2013 12:00:00 AM,190,42,Small Market,Central,12,1,Tea,Green Tea,($6),80,Missouri,46,Regular
573,50,90,70,140,49,54.26%,3/1/2013 12:00:00 AM,809,72,Small Market,Central,13,1,Espresso,Caffe Mocha,$70,129,Missouri,25,Regular
573,50,80,60,130,48,53.17%,3/1/2013 12:00:00 AM,766,70,Small Market,Central,13,1,Espresso,Decaf Espresso,$67,126,Missouri,25,Decaf
314,90,100,40,190,85,28.86%,3/1/2013 12:00:00 AM,476,104,Small Market,Central,32,1,Coffee,Colombian,$58,201,Missouri,65,Regular
314,70,100,60,170,74,38.51%,3/1/2013 12:00:00 AM,949,89,Small Market,Central,22,1,Coffee,Decaf Irish Cream,$67,174,Missouri,44,Decaf
234,10,30,30,40,21,39.29%,3/1/2013 12:00:00 AM,449,32,Major Market,Central,5,1,Herbal Tea,Chamomile,$22,56,Ohio,17,Decaf
513,20,40,40,60,32,50.00%,3/1/2013 12:00:00 AM,813,47,Major Market,Central,8,1,Herbal Tea,Lemon,$42,84,Ohio,19,Decaf
513,70,110,60,180,84,45.09%,3/1/2013 12:00:00 AM,632,126,Major Market,Central,27,1,Tea,Darjeeling,$101,224,Ohio,58,Regular
419,70,110,70,180,89,48.25%,3/1/2013 12:00:00 AM,481,125,Major Market,Central,27,1,Tea,Earl Grey,$110,228,Ohio,51,Regular
614,180,200,130,380,162,40.46%,3/1/2013 12:00:00 AM,1059,163,Major Market,Central,45,1,Espresso,Caffe Mocha,$140,346,Ohio,69,Regular
330,60,90,40,150,58,16.06%,3/1/2013 12:00:00 AM,325,71,Major Market,Central,22,1,Espresso,Decaf Espresso,$22,137,Ohio,56,Decaf
614,60,80,50,140,57,32.87%,3/1/2013 12:00:00 AM,323,77,Major Market,Central,18,1,Coffee,Amaretto,$47,143,Ohio,45,Regular
330,50,70,40,120,49,40.31%,3/1/2013 12:00:00 AM,351,72,Major Market,Central,15,1,Coffee,Colombian,$52,129,Ohio,37,Regular
440,50,80,20,130,52,-4.51%,3/1/2013 12:00:00 AM,421,73,Major Market,Central,47,1,Coffee,Decaf Irish Cream,($6),133,Ohio,77,Decaf
920,50,90,70,140,62,52.25%,3/1/2013 12:00:00 AM,346,105,Small Market,Central,19,1,Herbal Tea,Chamomile,$93,178,Wisconsin,42,Decaf
715,40,60,50,100,49,54.26%,3/1/2013 12:00:00 AM,767,72,Small Market,Central,13,1,Herbal Tea,Lemon,$70,129,Wisconsin,25,Decaf
608,40,70,40,110,52,40.88%,3/1/2013 12:00:00 AM,376,77,Small Market,Central,16,1,Tea,Darjeeling,$56,137,Wisconsin,39,Regular
262,50,80,10,130,63,0.63%,3/1/2013 12:00:00 AM,506,87,Small Market,Central,57,1,Tea,Earl Grey,$1,160,Wisconsin,86,Regular
414,80,100,60,180,71,36.97%,3/1/2013 12:00:00 AM,950,84,Small Market,Central,22,1,Espresso,Caffe Mocha,$61,165,Wisconsin,43,Regular
262,50,80,60,130,49,42.02%,3/1/2013 12:00:00 AM,611,63,Small Market,Central,16,1,Espresso,Decaf Espresso,$50,119,Wisconsin,29,Decaf
262,50,70,30,120,54,14.84%,3/1/2013 12:00:00 AM,301,66,Small Market,Central,20,1,Coffee,Amaretto,$19,128,Wisconsin,53,Regular
715,100,130,30,230,95,10.33%,3/1/2013 12:00:00 AM,532,132,Small Market,Central,86,1,Coffee,Colombian,$25,242,Wisconsin,115,Regular
715,80,110,70,190,80,41.00%,3/1/2013 12:00:00 AM,415,108,Small Market,Central,26,1,Coffee,Decaf Irish Cream,$82,200,Wisconsin,53,Decaf
959,60,80,40,140,85,28.86%,3/1/2013 12:00:00 AM,476,104,Small Market,East,32,1,Herbal Tea,Lemon,$58,201,Connecticut,65,Decaf
475,50,70,50,120,74,39.08%,3/1/2013 12:00:00 AM,949,89,Small Market,East,22,1,Herbal Tea,Mint,$68,174,Connecticut,43,Decaf
860,50,80,60,130,49,54.26%,3/1/2013 12:00:00 AM,809,72,Small Market,East,13,1,Tea,Darjeeling,$70,129,Connecticut,25,Regular
475,20,40,30,60,25,40.91%,3/1/2013 12:00:00 AM,769,37,Small Market,East,7,1,Tea,Green Tea,$27,66,Connecticut,19,Regular
203,60,80,10,140,63,0.00%,3/1/2013 12:00:00 AM,506,87,Small Market,East,57,1,Espresso,Caffe Mocha,$0,160,Connecticut,87,Regular
203,50,70,40,120,53,29.55%,3/1/2013 12:00:00 AM,299,71,Small Market,East,17,1,Espresso,Decaf Espresso,$39,132,Connecticut,45,Decaf
860,110,180,130,290,123,51.37%,3/1/2013 12:00:00 AM,932,186,Small Market,East,40,1,Coffee,Colombian,$169,329,Connecticut,72,Regular
352,30,50,30,80,49,43.70%,3/1/2013 12:00:00 AM,611,63,Major Market,East,16,1,Herbal Tea,Chamomile,$52,119,Florida,28,Decaf
727,40,50,20,90,54,14.06%,3/1/2013 12:00:00 AM,301,66,Major Market,East,20,1,Herbal Tea,Lemon,$18,128,Florida,54,Decaf
813,50,70,50,120,71,35.76%,3/1/2013 12:00:00 AM,950,84,Major Market,East,22,1,Herbal Tea,Mint,$59,165,Florida,44,Decaf
863,30,50,40,80,33,46.51%,3/1/2013 12:00:00 AM,813,48,Major Market,East,9,1,Tea,Darjeeling,$40,86,Florida,21,Regular
904,50,80,60,130,49,54.26%,3/1/2013 12:00:00 AM,767,72,Major Market,East,13,1,Tea,Green Tea,$70,129,Florida,25,Regular
863,80,120,80,200,89,48.25%,3/1/2013 12:00:00 AM,481,125,Major Market,East,27,1,Coffee,Decaf Irish Cream,$110,228,Florida,51,Decaf
321,90,130,30,220,95,10.33%,3/1/2013 12:00:00 AM,532,132,Major Market,East,86,1,Espresso,Caffe Mocha,$25,242,Florida,115,Regular
813,70,110,70,180,80,40.00%,3/1/2013 12:00:00 AM,415,108,Major Market,East,26,1,Espresso,Decaf Espresso,$80,200,Florida,54,Decaf
904,80,110,70,190,84,44.20%,3/1/2013 12:00:00 AM,632,126,Major Market,East,27,1,Coffee,Colombian,$99,224,Florida,59,Regular
781,40,60,30,100,58,17.52%,3/1/2013 12:00:00 AM,325,71,Major Market,East,22,1,Herbal Tea,Lemon,$24,137,Massachusetts,55,Decaf
413,30,50,40,80,32,50.00%,3/1/2013 12:00:00 AM,813,47,Major Market,East,8,1,Tea,Darjeeling,$42,84,Massachusetts,19,Regular
781,20,30,20,50,21,39.29%,3/1/2013 12:00:00 AM,449,32,Major Market,East,5,1,Tea,Green Tea,$22,56,Massachusetts,17,Regular
774,40,80,20,120,52,-4.51%,3/1/2013 12:00:00 AM,446,73,Major Market,East,47,1,Espresso,Caffe Mocha,($6),133,Massachusetts,77,Regular
774,150,160,100,310,162,40.46%,3/1/2013 12:00:00 AM,1059,163,Major Market,East,45,1,Espresso,Regular Espresso,$140,346,Massachusetts,69,Regular
774,60,400,360,460,72,103.63%,3/1/2013 12:00:00 AM,-54,420,Major Market,East,23,1,Coffee,Colombian,$543,524,Massachusetts,54,Regular
603,20,30,0,50,33,-5.00%,3/1/2013 12:00:00 AM,190,42,Small Market,East,12,1,Herbal Tea,Lemon,($4),80,New Hampshire,45,Decaf
603,10,30,20,40,18,33.33%,3/1/2013 12:00:00 AM,816,27,Small Market,East,5,1,Tea,Darjeeling,$16,48,New Hampshire,16,Regular
603,0,40,30,40,0,102.17%,3/1/2013 12:00:00 AM,731,43,Small Market,East,0,1,Tea,Green Tea,$47,46,New Hampshire,11,Regular
603,40,60,10,100,44,-8.77%,3/1/2013 12:00:00 AM,251,63,Small Market,East,40,1,Espresso,Caffe Mocha,($10),114,New Hampshire,70,Regular
603,30,40,0,70,33,-7.50%,3/1/2013 12:00:00 AM,162,42,Small Market,East,12,1,Espresso,Regular Espresso,($6),80,New Hampshire,46,Regular
603,40,60,40,100,43,37.72%,3/1/2013 12:00:00 AM,231,64,Small Market,East,13,1,Coffee,Amaretto,$43,114,New Hampshire,35,Regular
603,40,70,40,110,47,30.71%,3/1/2013 12:00:00 AM,361,72,Small Market,East,15,1,Coffee,Colombian,$39,127,New Hampshire,46,Regular
718,180,220,130,400,245,38.21%,3/1/2013 12:00:00 AM,1471,268,Major Market,East,93,1,Herbal Tea,Lemon,$209,547,New York,127,Decaf
347,160,-20,-80,140,214,-91.24%,3/1/2013 12:00:00 AM,1480,-32,Major Market,East,66,1,Herbal Tea,Mint,($177),194,New York,87,Decaf
347,100,150,120,250,95,60.64%,3/1/2013 12:00:00 AM,799,139,Major Market,East,26,1,Tea,Darjeeling,$151,249,New York,37,Regular
585,90,140,110,230,87,59.47%,3/1/2013 12:00:00 AM,756,126,Major Market,East,24,1,Tea,Earl Grey,$135,227,New York,35,Regular
646,80,130,100,210,81,58.29%,3/1/2013 12:00:00 AM,441,117,Major Market,East,22,1,Tea,Green Tea,$123,211,New York,34,Regular
845,120,-60,-190,60,125,-461.19%,3/1/2013 12:00:00 AM,1118,-62,Major Market,East,113,1,Espresso,Caffe Mocha,($309),67,New York,146,Regular
347,220,290,210,510,239,51.71%,3/1/2013 12:00:00 AM,1260,284,Major Market,East,66,1,Espresso,Regular Espresso,$288,557,New York,90,Regular
718,250,390,270,640,270,53.41%,3/1/2013 12:00:00 AM,2041,405,Major Market,East,94,1,Coffee,Colombian,$384,719,New York,146,Regular
318,40,60,40,100,48,42.74%,3/1/2013 12:00:00 AM,611,62,Small Market,South,15,1,Herbal Tea,Chamomile,$50,117,Louisiana,28,Decaf
504,80,100,40,180,85,28.86%,3/1/2013 12:00:00 AM,476,104,Small Market,South,32,1,Herbal Tea,Lemon,$58,201,Louisiana,65,Decaf
337,40,60,50,100,33,49.43%,3/1/2013 12:00:00 AM,768,49,Small Market,South,9,1,Coffee,Colombian,$43,87,Louisiana,20,Regular
985,60,90,70,150,49,54.26%,3/1/2013 12:00:00 AM,767,72,Small Market,South,13,1,Coffee,Decaf Irish Cream,$70,129,Louisiana,25,Decaf
225,50,70,0,120,63,0.63%,3/1/2013 12:00:00 AM,187,87,Small Market,South,57,1,Espresso,Caffe Latte,$1,160,Louisiana,86,Regular
504,50,90,70,140,62,52.25%,3/1/2013 12:00:00 AM,346,105,Small Market,South,19,1,Espresso,Caffe Mocha,$93,178,Louisiana,42,Regular
985,40,70,50,110,52,40.88%,3/1/2013 12:00:00 AM,376,77,Small Market,South,16,1,Espresso,Decaf Espresso,$56,137,Louisiana,39,Decaf
505,10,30,20,40,18,31.25%,3/1/2013 12:00:00 AM,816,27,Small Market,South,5,1,Herbal Tea,Chamomile,$15,48,New Mexico,17,Decaf
505,20,40,20,60,28,10.45%,3/1/2013 12:00:00 AM,958,35,Small Market,South,8,1,Herbal Tea,Lemon,$7,67,New Mexico,30,Decaf
505,50,90,50,140,47,30.71%,3/1/2013 12:00:00 AM,361,72,Small Market,South,15,1,Coffee,Colombian,$39,127,New Mexico,46,Regular
505,110,20,-20,130,88,-43.36%,3/1/2013 12:00:00 AM,715,18,Small Market,South,27,1,Coffee,Decaf Irish Cream,($49),113,New Mexico,51,Decaf
505,20,40,10,60,33,-5.00%,3/1/2013 12:00:00 AM,36,42,Small Market,South,12,1,Espresso,Caffe Latte,($4),80,New Mexico,45,Regular
505,30,60,10,90,44,-8.77%,3/1/2013 12:00:00 AM,251,63,Small Market,South,40,1,Espresso,Caffe Mocha,($10),114,New Mexico,70,Regular
505,30,40,10,70,36,17.58%,3/1/2013 12:00:00 AM,187,49,Small Market,South,11,1,Espresso,Decaf Espresso,$16,91,New Mexico,38,Decaf
918,50,60,20,110,54,14.84%,3/1/2013 12:00:00 AM,301,66,Small Market,South,20,1,Herbal Tea,Chamomile,$19,128,Oklahoma,53,Decaf
918,90,130,30,220,95,10.33%,3/1/2013 12:00:00 AM,532,132,Small Market,South,86,1,Herbal Tea,Lemon,$25,242,Oklahoma,115,Decaf
405,50,70,50,120,43,41.35%,3/1/2013 12:00:00 AM,613,55,Small Market,South,14,1,Coffee,Colombian,$43,104,Oklahoma,26,Regular
405,40,50,40,90,32,47.62%,3/1/2013 12:00:00 AM,813,47,Small Market,South,8,1,Coffee,Decaf Irish Cream,$40,84,Oklahoma,20,Decaf
405,70,110,80,180,89,48.25%,3/1/2013 12:00:00 AM,94,125,Small Market,South,27,1,Espresso,Caffe Latte,$110,228,Oklahoma,51,Regular
580,10,30,30,40,21,39.29%,3/1/2013 12:00:00 AM,449,32,Small Market,South,5,1,Espresso,Caffe Mocha,$22,56,Oklahoma,17,Regular
580,70,110,70,180,84,45.09%,3/1/2013 12:00:00 AM,632,126,Small Market,South,27,1,Espresso,Decaf Espresso,$101,224,Oklahoma,58,Decaf
940,50,80,50,130,57,32.17%,3/1/2013 12:00:00 AM,323,77,Major Market,South,18,1,Herbal Tea,Chamomile,$46,143,Texas,46,Decaf
915,40,70,40,110,49,40.31%,3/1/2013 12:00:00 AM,351,72,Major Market,South,15,1,Herbal Tea,Lemon,$52,129,Texas,37,Decaf
830,260,320,240,580,214,49.40%,3/1/2013 12:00:00 AM,923,253,Major Market,South,66,1,Coffee,Colombian,$246,498,Texas,87,Regular
915,100,140,110,240,84,50.49%,3/1/2013 12:00:00 AM,603,109,Major Market,South,27,1,Coffee,Decaf Irish Cream,$104,206,Texas,39,Decaf
979,60,90,50,150,72,41.67%,3/1/2013 12:00:00 AM,189,108,Major Market,South,23,1,Espresso,Caffe Latte,$80,192,Texas,54,Regular
409,70,110,90,180,87,59.47%,3/1/2013 12:00:00 AM,756,126,Major Market,South,24,1,Espresso,Caffe Mocha,$135,227,Texas,35,Regular
361,60,110,90,170,81,59.24%,3/1/2013 12:00:00 AM,441,117,Major Market,South,22,1,Espresso,Decaf Espresso,$125,211,Texas,33,Decaf
435,30,60,40,90,43,36.84%,3/1/2013 12:00:00 AM,231,64,Small Market,West,13,1,Herbal Tea,Chamomile,$42,114,Utah,36,Decaf
435,40,60,30,100,47,30.71%,3/1/2013 12:00:00 AM,361,72,Small Market,West,15,1,Herbal Tea,Lemon,$39,127,Utah,46,Decaf
801,70,20,-20,90,88,-41.59%,3/1/2013 12:00:00 AM,715,18,Small Market,West,27,1,Herbal Tea,Mint,($47),113,Utah,50,Decaf
435,20,50,10,70,44,-8.77%,3/1/2013 12:00:00 AM,251,63,Small Market,West,40,1,Tea,Darjeeling,($10),114,Utah,70,Regular
801,20,30,10,50,36,16.48%,3/1/2013 12:00:00 AM,187,49,Small Market,West,11,1,Tea,Earl Grey,$15,91,Utah,39,Regular
435,20,30,10,50,33,-7.50%,3/1/2013 12:00:00 AM,162,42,Small Market,West,12,1,Tea,Green Tea,($6),80,Utah,46,Regular
801,40,60,40,100,48,42.74%,3/1/2013 12:00:00 AM,611,62,Small Market,West,15,1,Espresso,Caffe Mocha,$50,117,Utah,28,Regular
435,40,70,50,110,49,54.26%,3/1/2013 12:00:00 AM,809,72,Small Market,West,13,1,Espresso,Decaf Espresso,$70,129,Utah,25,Decaf
435,90,110,70,200,74,38.51%,3/1/2013 12:00:00 AM,949,89,Small Market,West,22,1,Coffee,Amaretto,$67,174,Utah,44,Regular
801,60,90,60,150,53,29.55%,3/1/2013 12:00:00 AM,299,71,Small Market,West,17,1,Coffee,Colombian,$39,132,Utah,45,Regular
435,100,130,70,230,85,27.86%,3/1/2013 12:00:00 AM,476,104,Small Market,West,32,1,Coffee,Decaf Irish Cream,$56,201,Utah,66,Decaf
801,40,70,50,110,48,53.17%,3/1/2013 12:00:00 AM,766,70,Small Market,West,13,1,Espresso,Caffe Latte,$67,126,Utah,25,Regular
408,80,120,100,200,95,60.24%,3/1/2013 12:00:00 AM,799,139,Major Market,West,26,1,Herbal Tea,Chamomile,$150,249,California,38,Decaf
323,180,230,170,410,214,49.20%,3/1/2013 12:00:00 AM,923,253,Major Market,West,66,1,Herbal Tea,Lemon,$245,498,California,88,Decaf
760,70,90,60,160,84,49.51%,3/1/2013 12:00:00 AM,603,109,Major Market,West,27,1,Herbal Tea,Mint,$102,206,California,40,Decaf
510,50,90,80,140,87,59.47%,3/1/2013 12:00:00 AM,756,126,Major Market,West,24,1,Tea,Darjeeling,$135,227,California,35,Regular
916,50,80,70,130,81,59.24%,3/1/2013 12:00:00 AM,441,117,Major Market,West,22,1,Tea,Earl Grey,$125,211,California,33,Regular
818,40,80,50,120,72,41.67%,3/1/2013 12:00:00 AM,541,108,Major Market,West,23,1,Tea,Green Tea,$80,192,California,54,Regular
323,120,160,30,280,125,12.58%,3/1/2013 12:00:00 AM,700,173,Major Market,West,113,1,Espresso,Caffe Mocha,$40,318,California,146,Regular
323,230,310,210,540,243,51.82%,3/1/2013 12:00:00 AM,1260,324,Major Market,West,80,1,Espresso,Decaf Espresso,$313,604,California,113,Decaf
916,130,20,-30,150,109,-45.86%,3/1/2013 12:00:00 AM,796,16,Major Market,West,34,1,Coffee,Amaretto,($61),133,California,57,Regular
858,340,500,370,840,270,53.41%,3/1/2013 12:00:00 AM,2041,405,Major Market,West,94,1,Coffee,Colombian,$384,719,California,146,Regular
408,190,-40,-120,150,154,-133.33%,3/1/2013 12:00:00 AM,1288,-27,Major Market,West,50,1,Coffee,Decaf Irish Cream,($180),135,California,94,Decaf
310,220,230,150,450,239,43.42%,3/1/2013 12:00:00 AM,1417,239,Major Market,West,66,1,Espresso,Caffe Latte,$221,509,California,90,Regular
775,100,160,50,260,125,12.58%,3/1/2013 12:00:00 AM,700,173,Small Market,West,113,1,Herbal Tea,Chamomile,$40,318,Nevada,146,Decaf
702,130,190,120,320,154,45.27%,3/1/2013 12:00:00 AM,829,213,Small Market,West,50,1,Herbal Tea,Lemon,$177,391,Nevada,94,Decaf
775,90,140,110,230,109,52.98%,3/1/2013 12:00:00 AM,585,158,Small Market,West,34,1,Herbal Tea,Mint,$151,285,Nevada,56,Decaf
702,160,220,150,380,243,52.15%,3/1/2013 12:00:00 AM,1260,324,Small Market,West,80,1,Tea,Darjeeling,$315,604,Nevada,112,Regular
775,150,170,110,320,239,43.22%,3/1/2013 12:00:00 AM,1417,239,Small Market,West,66,1,Tea,Earl Grey,$220,509,Nevada,91,Regular
775,160,-160,-240,0,245,-1485.29%,3/1/2013 12:00:00 AM,2449,-245,Small Market,West,93,1,Tea,Green Tea,($505),34,Nevada,127,Regular
775,0,40,30,40,0,100.00%,3/1/2013 12:00:00 AM,731,43,Small Market,West,0,1,Espresso,Caffe Latte,$46,46,Nevada,12,Regular
702,10,30,20,40,18,31.25%,3/1/2013 12:00:00 AM,816,27,Small Market,West,5,1,Espresso,Caffe Mocha,$15,48,Nevada,17,Regular
775,10,20,10,30,16,34.09%,3/1/2013 12:00:00 AM,772,25,Small Market,West,4,1,Espresso,Decaf Espresso,$15,44,Nevada,15,Decaf
702,40,50,10,90,33,-7.50%,3/1/2013 12:00:00 AM,190,42,Small Market,West,12,1,Coffee,Colombian,($6),80,Nevada,46,Regular
775,30,40,20,70,28,13.43%,3/1/2013 12:00:00 AM,958,35,Small Market,West,8,1,Coffee,Decaf Irish Cream,$9,67,Nevada,29,Decaf
503,30,50,50,80,37,50.00%,3/1/2013 12:00:00 AM,768,55,Small Market,West,10,1,Herbal Tea,Chamomile,$49,98,Oregon,22,Decaf
503,30,50,30,80,43,41.35%,3/1/2013 12:00:00 AM,613,55,Small Market,West,14,1,Herbal Tea,Lemon,$43,104,Oregon,26,Decaf
541,10,20,20,30,21,42.86%,3/1/2013 12:00:00 AM,449,32,Small Market,West,5,1,Tea,Darjeeling,$24,56,Oregon,16,Regular
971,50,90,60,140,84,45.09%,3/1/2013 12:00:00 AM,632,126,Small Market,West,27,1,Tea,Earl Grey,$101,224,Oregon,58,Regular
971,50,90,60,140,89,48.25%,3/1/2013 12:00:00 AM,481,125,Small Market,West,27,1,Tea,Green Tea,$110,228,Oregon,51,Regular
503,50,70,20,120,58,16.06%,3/1/2013 12:00:00 AM,325,71,Small Market,West,22,1,Espresso,Caffe Latte,$22,137,Oregon,56,Regular
503,50,70,40,120,57,32.87%,3/1/2013 12:00:00 AM,323,77,Small Market,West,18,1,Espresso,Caffe Mocha,$47,143,Oregon,45,Regular
503,150,160,100,310,162,40.46%,3/1/2013 12:00:00 AM,1059,163,Small Market,West,45,1,Espresso,Decaf Espresso,$140,346,Oregon,69,Decaf
971,60,90,30,150,52,-3.01%,3/1/2013 12:00:00 AM,421,73,Small Market,West,47,1,Coffee,Amaretto,($4),133,Oregon,76,Regular
971,70,110,60,180,62,22.64%,3/1/2013 12:00:00 AM,385,87,Small Market,West,20,1,Coffee,Colombian,$36,159,Oregon,63,Regular
971,60,90,60,150,49,38.76%,3/1/2013 12:00:00 AM,351,72,Small Market,West,15,1,Coffee,Decaf Irish Cream,$50,129,Oregon,38,Decaf
360,100,170,120,270,123,51.98%,3/1/2013 12:00:00 AM,932,186,Small Market,West,40,1,Herbal Tea,Chamomile,$171,329,Washington,71,Decaf
509,20,50,50,70,33,49.43%,3/1/2013 12:00:00 AM,768,49,Small Market,West,9,1,Herbal Tea,Lemon,$43,87,Washington,20,Decaf
425,40,70,40,110,62,51.69%,3/1/2013 12:00:00 AM,346,105,Small Market,West,19,1,Tea,Darjeeling,$92,178,Washington,43,Regular
206,30,50,30,80,52,40.88%,3/1/2013 12:00:00 AM,376,77,Small Market,West,16,1,Tea,Earl Grey,$56,137,Washington,39,Regular
360,40,60,10,100,63,0.00%,3/1/2013 12:00:00 AM,506,87,Small Market,West,57,1,Tea,Green Tea,$0,160,Washington,87,Regular
425,40,60,40,100,49,43.70%,3/1/2013 12:00:00 AM,611,63,Small Market,West,16,1,Espresso,Caffe Latte,$52,119,Washington,28,Regular
360,50,60,20,110,54,14.06%,3/1/2013 12:00:00 AM,301,66,Small Market,West,20,1,Espresso,Caffe Mocha,$18,128,Washington,54,Regular
206,60,80,50,140,71,35.76%,3/1/2013 12:00:00 AM,950,84,Small Market,West,22,1,Espresso,Decaf Espresso,$59,165,Washington,44,Decaf
509,70,110,80,180,61,44.38%,3/1/2013 12:00:00 AM,325,89,Small Market,West,19,1,Coffee,Colombian,$71,160,Washington,41,Regular
206,110,170,70,280,95,9.92%,3/1/2013 12:00:00 AM,532,132,Small Market,West,86,1,Coffee,Decaf Irish Cream,$24,242,Washington,116,Decaf
720,130,150,100,280,162,40.46%,4/1/2013 12:00:00 AM,1091,163,Major Market,Central,45,1,Herbal Tea,Chamomile,$140,346,Colorado,69,Decaf
720,40,70,20,110,52,-4.51%,4/1/2013 12:00:00 AM,433,73,Major Market,Central,47,1,Herbal Tea,Lemon,($6),133,Colorado,77,Decaf
720,40,70,40,110,55,31.39%,4/1/2013 12:00:00 AM,336,74,Major Market,Central,18,1,Herbal Tea,Mint,$43,137,Colorado,45,Decaf
720,40,60,20,100,54,14.73%,4/1/2013 12:00:00 AM,337,67,Major Market,Central,20,1,Tea,Darjeeling,$19,129,Colorado,54,Regular
303,50,70,40,120,63,34.01%,4/1/2013 12:00:00 AM,965,75,Major Market,Central,19,1,Tea,Earl Grey,$50,147,Colorado,41,Regular
303,30,60,40,90,46,41.59%,4/1/2013 12:00:00 AM,608,60,Major Market,Central,15,1,Tea,Green Tea,$47,113,Colorado,28,Regular
719,90,140,110,230,81,59.24%,4/1/2013 12:00:00 AM,460,117,Major Market,Central,22,1,Espresso,Caffe Mocha,$125,211,Colorado,33,Regular
303,70,130,80,200,68,39.23%,4/1/2013 12:00:00 AM,559,102,Major Market,Central,22,1,Espresso,Decaf Espresso,$71,181,Colorado,54,Decaf
970,90,140,110,230,91,59.66%,4/1/2013 12:00:00 AM,777,132,Major Market,Central,25,1,Coffee,Amaretto,$142,238,Colorado,36,Regular
970,80,100,70,180,78,48.95%,4/1/2013 12:00:00 AM,593,100,Major Market,Central,25,1,Coffee,Colombian,$93,190,Colorado,37,Regular
303,100,150,120,250,100,59.77%,4/1/2013 12:00:00 AM,822,145,Major Market,Central,28,1,Coffee,Decaf Irish Cream,$156,261,Colorado,40,Decaf
847,70,120,100,190,91,59.24%,4/1/2013 12:00:00 AM,777,132,Major Market,Central,25,1,Herbal Tea,Chamomile,$141,238,Illinois,37,Decaf
708,60,90,60,150,78,48.42%,4/1/2013 12:00:00 AM,593,100,Major Market,Central,25,1,Herbal Tea,Lemon,$92,190,Illinois,38,Decaf
815,80,130,110,210,100,60.15%,4/1/2013 12:00:00 AM,822,145,Major Market,Central,28,1,Herbal Tea,Mint,$157,261,Illinois,39,Decaf
